GrantNum,GrantDate,GrantAmt,Status,Institute ID,Institution,State,Latitude,Longitude,PayeeAddress1,PayeeAddress2,PayeeCityStZip,PayeeZip,PayeeCountry,Region,Program
20122546,7/16/12,$500.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20122547,7/16/12,$500.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20122549,7/16/12,"$1,250.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20122550,7/16/12,"$1,250.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20122556,7/16/12,$975.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20122557,7/16/12,"$5,000.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20122558,7/16/12,$500.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20122691,7/31/12,$750.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20122706,8/2/12,"$2,000.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20130272,1/22/13,"$2,000.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20131746,4/26/13,"$5,000.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20132654,6/27/13,"$3,000.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20132656,6/27/13,"$1,000.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20132659,6/27/13,$475.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20132660,6/27/13,"$3,000.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20132661,6/27/13,$475.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20132673,6/27/13,"$3,000.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20132683,6/27/13,$475.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20132684,6/27/13,$500.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20132687,6/27/13,$500.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20132688,6/27/13,"$1,500.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20132689,6/27/13,$475.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20132723,6/27/13,"$1,000.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20132724,6/27/13,"$1,000.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20132725,6/27/13,"$1,000.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20132744,6/27/13,"$3,000.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20133550,8/26/13,"$2,100.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20140001,1/9/14,"$2,100.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20141204,5/12/14,"$4,700.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20141716,6/27/14,"$1,000.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20141725,6/27/14,"$2,300.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20141786,6/27/14,$600.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20141840,6/27/14,"$2,300.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20142094,8/12/14,"$2,200.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20143024,11/14/14,"$2,200.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20151172,6/1/15,"$1,500.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20151209,6/1/15,"$1,500.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20151238,6/1/15,"$1,500.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20151239,6/1/15,$500.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20151272,6/1/15,"$1,500.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20151306,6/1/15,$475.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20151336,6/1/15,"$1,500.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20151344,6/1/15,"$1,250.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20151360,6/1/15,$987.50,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20151362,6/1/15,"$1,500.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20151461,7/14/15,$500.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20151677,8/11/15,"$2,300.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20160057,1/8/16,"$2,300.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20161387,6/27/16,"$2,000.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20161400,6/27/16,"$2,000.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20161413,6/27/16,"$2,000.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20161415,6/27/16,$500.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20161417,6/27/16,"$1,000.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20161419,6/27/16,"$1,000.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20161430,6/27/16,"$2,000.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20161446,6/27/16,"$1,250.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20161809,8/17/16,$300.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20161813,8/17/16,$300.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,Austin,Education
20171647,7/10/17,"$1,000.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20171648,7/10/17,"$1,000.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20171962,8/10/17,"$1,000.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20172150,8/10/17,"$1,000.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20172158,8/10/17,"$1,000.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20182202,7/19/18,"$1,200.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20182203,7/19/18,"$1,200.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20182318,7/26/18,$500.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20182319,7/26/18,$500.00,Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20182320,7/26/18,"$1,200.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20182321,7/26/18,"$1,200.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20182322,7/26/18,"$1,200.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20182323,7/26/18,"$1,200.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20182324,7/26/18,"$1,200.00",Approved,28592,Tarleton State University,Texas,32.2160 N,98.2160 W,Financial Aid Office,Box T-0310,"Stephenville, TX 76402",76402,USA,United States,Education
20182141,7/17/18,"$3,000.00",Approved,103637,Tarrant County College-Trinity River Campus,Texas,32.7568 N,97.3383 W,Office of Financial Aid,300 Trinity Campus Circle,"Fort Worth, Tx 76102",76102,USA,No Region,Education
20091526,7/20/09,$400.00,Approved,3767,Temple College,Texas,31.0727 N,97.3522 W,Financial Aid Office,2600 South First Street,"Temple, TX 76504-7435",76504-7435,USA,United States,Education
20131770,5/1/13,"$2,500.00",Approved,3767,Temple College,Texas,31.0727 N,97.3522 W,Financial Aid Office,2600 South First Street,"Temple, TX 76504-7435",76504-7435,USA,Austin,Education
20151180,6/1/15,$500.00,Approved,3767,Temple College,Texas,31.0727 N,97.3522 W,Financial Aid Office,2600 South First Street,"Temple, TX 76504-7435",76504-7435,USA,Austin,Education
20151181,6/1/15,"$1,500.00",Approved,3767,Temple College,Texas,31.0727 N,97.3522 W,Financial Aid Office,2600 South First Street,"Temple, TX 76504-7435",76504-7435,USA,Austin,Education
20081218,7/7/08,$500.00,Approved,28941,Texas A  M University Corpus Christi,Texas,27.7127 N,97.3241 W,Financial Aid Office,6300 Ocean Drive,"Corpus Christi, TX 78412",78412,USA,United States,Education
20090873,7/10/09,"$3,500.00",Approved,28941,Texas A  M University Corpus Christi,Texas,27.7127 N,97.3241 W,Financial Aid Office,6300 Ocean Drive,"Corpus Christi, TX 78412",78412,USA,United States,Education
20091242,7/10/09,"$1,000.00",Approved,28941,Texas A  M University Corpus Christi,Texas,27.7127 N,97.3241 W,Financial Aid Office,6300 Ocean Drive,"Corpus Christi, TX 78412",78412,USA,United States,Education
20101219,5/25/10,$500.00,Approved,28941,Texas A  M University Corpus Christi,Texas,27.7127 N,97.3241 W,Financial Aid Office,6300 Ocean Drive,"Corpus Christi, TX 78412",78412,USA,United States,Education
20111329,5/4/11,$700.00,Approved,28941,Texas A  M University Corpus Christi,Texas,27.7127 N,97.3241 W,Financial Aid Office,6300 Ocean Drive,"Corpus Christi, TX 78412",78412,USA,United States,Education
20111562,5/31/11,$750.00,Approved,28941,Texas A  M University Corpus Christi,Texas,27.7127 N,97.3241 W,Financial Aid Office,6300 Ocean Drive,"Corpus Christi, TX 78412",78412,USA,United States,Education
20111801,6/21/11,$500.00,Approved,28941,Texas A  M University Corpus Christi,Texas,27.7127 N,97.3241 W,Financial Aid Office,6300 Ocean Drive,"Corpus Christi, TX 78412",78412,USA,United States,Education
20111802,6/21/11,$500.00,Approved,28941,Texas A  M University Corpus Christi,Texas,27.7127 N,97.3241 W,Financial Aid Office,6300 Ocean Drive,"Corpus Christi, TX 78412",78412,USA,United States,Education
20122511,7/16/12,"$5,000.00",Approved,28941,Texas A  M University Corpus Christi,Texas,27.7127 N,97.3241 W,Financial Aid Office,6300 Ocean Drive,"Corpus Christi, TX 78412",78412,USA,Austin,Education
20122512,7/16/12,$250.00,Approved,28941,Texas A  M University Corpus Christi,Texas,27.7127 N,97.3241 W,Financial Aid Office,6300 Ocean Drive,"Corpus Christi, TX 78412",78412,USA,Austin,Education
20123155,9/11/12,$300.00,Approved,28941,Texas A  M University Corpus Christi,Texas,27.7127 N,97.3241 W,Financial Aid Office,6300 Ocean Drive,"Corpus Christi, TX 78412",78412,USA,Austin,Education
20131779,5/2/13,"$1,000.00",Approved,28941,Texas A  M University Corpus Christi,Texas,27.7127 N,97.3241 W,Financial Aid Office,6300 Ocean Drive,"Corpus Christi, TX 78412",78412,USA,Austin,Education
20132186,5/14/13,$500.00,Approved,28941,Texas A  M University Corpus Christi,Texas,27.7127 N,97.3241 W,Financial Aid Office,6300 Ocean Drive,"Corpus Christi, TX 78412",78412,USA,Austin,Education
20132668,6/27/13,"$3,000.00",Approved,28941,Texas A  M University Corpus Christi,Texas,27.7127 N,97.3241 W,Financial Aid Office,6300 Ocean Drive,"Corpus Christi, TX 78412",78412,USA,Austin,Education
20141630,6/25/14,"$1,000.00",Approved,28941,Texas A  M University Corpus Christi,Texas,27.7127 N,97.3241 W,Financial Aid Office,6300 Ocean Drive,"Corpus Christi, TX 78412",78412,USA,United States,Education
20141631,6/25/14,"$1,000.00",Approved,28941,Texas A  M University Corpus Christi,Texas,27.7127 N,97.3241 W,Financial Aid Office,6300 Ocean Drive,"Corpus Christi, TX 78412",78412,USA,United States,Education
20141822,6/27/14,$700.00,Approved,28941,Texas A  M University Corpus Christi,Texas,27.7127 N,97.3241 W,Financial Aid Office,6300 Ocean Drive,"Corpus Christi, TX 78412",78412,USA,United States,Education
